Barco,operacion,iteraciones, tiempo,daño, complexity
venture-LinkedList,delete,8,0.416,0,100
venture-LinkedList,delete,40,0.495,0,99
venture-LinkedList,delete,55,0.379,0,98
venture-LinkedList,delete,3,0.44,0,97
venture-LinkedList,delete,16,0.249,0,96
venture-LinkedList,delete,53,0.339,0,95
venture-LinkedList,delete,4,0.112,0,94
venture-LinkedList,delete,29,0.347,0,93
venture-LinkedList,delete,65,0.454,0,92
venture-LinkedList,delete,17,0.205,0,91
venture-LinkedList,delete,8,0.12,0,90
venture-LinkedList,delete,12,0.124,0,89
venture-LinkedList,delete,17,0.151,0,88
venture-LinkedList,delete,59,0.356,0,87
venture-LinkedList,delete,71,0.404,0,86
venture-LinkedList,delete,69,0.385,0,85
venture-LinkedList,delete,34,0.229,0,84
venture-LinkedList,delete,66,0.347,0,83
venture-LinkedList,delete,70,0.386,0,82
venture-LinkedList,delete,12,0.122,0,81
venture-LinkedList,delete,37,0.254,0,80
venture-LinkedList,delete,54,0.318,0,79
venture-LinkedList,delete,1,0.137,0,78
venture-LinkedList,delete,2,0.102,0,77
venture-LinkedList,delete,23,0.185,0,76
venture-LinkedList,delete,28,0.233,0,75
venture-LinkedList,delete,73,0.481,0,74
venture-LinkedList,delete,33,0.251,0,73
venture-LinkedList,delete,13,0.129,0,72
venture-LinkedList,delete,67,0.443,0,71
venture-LinkedList,delete,11,0.139,0,70
venture-LinkedList,delete,20,0.178,0,69
venture-LinkedList,delete,58,0.339,0,68
venture-LinkedList,delete,52,0.299,0,67
venture-LinkedList,delete,20,0.171,0,66
venture-LinkedList,delete,18,0.158,0,65
venture-LinkedList,delete,4,0.088,0,64
venture-LinkedList,delete,18,0.177,0,63
venture-LinkedList,delete,59,0.377,0,62
venture-LinkedList,delete,33,0.229,0,61
venture-LinkedList,delete,55,0.318,0,60
venture-LinkedList,delete,56,0.34,0,59
venture-LinkedList,delete,17,0.155,0,58
venture-LinkedList,delete,1,0.081,0,57
venture-LinkedList,delete,12,0.129,0,56
venture-LinkedList,delete,22,0.177,0,55
venture-LinkedList,delete,53,0.385,0,54
venture-LinkedList,delete,43,0.27,0,53
venture-LinkedList,delete,39,0.431,0,52
venture-LinkedList,delete,42,0.26,0,51
venture-LinkedList,delete,27,0.19,0,50
venture-LinkedList,delete,35,0.485,0,49
venture-LinkedList,delete,45,0.332,0,48
venture-LinkedList,delete,34,0.225,0,47
venture-LinkedList,delete,18,0.172,0,46
venture-LinkedList,delete,21,0.176,0,45
venture-LinkedList,delete,29,0.211,0,44
venture-LinkedList,delete,20,0.16,0,43
venture-LinkedList,delete,11,0.127,0,42
venture-LinkedList,delete,15,0.137,0,41
venture-LinkedList,delete,24,0.198,0,40
venture-LinkedList,delete,36,0.253,0,39
venture-LinkedList,delete,27,0.188,0,38
venture-LinkedList,delete,11,0.124,0,37
venture-LinkedList,delete,3,0.139,0,36
venture-LinkedList,delete,22,0.166,0,35
venture-LinkedList,delete,32,0.233,0,34
venture-LinkedList,delete,25,0.201,0,33
venture-LinkedList,delete,20,0.175,0,32
venture-LinkedList,delete,29,0.232,0,31
venture-LinkedList,delete,29,0.242,0,30
venture-LinkedList,delete,27,0.232,0,29
venture-LinkedList,delete,18,0.149,0,28
venture-LinkedList,delete,16,0.169,0,27
venture-LinkedList,delete,11,0.101,0,26
venture-LinkedList,delete,13,0.134,0,25
venture-LinkedList,delete,21,0.17,0,24
venture-LinkedList,delete,10,0.111,0,23
venture-LinkedList,delete,20,0.202,0,22
venture-LinkedList,delete,17,0.172,0,21
venture-LinkedList,delete,3,0.084,0,20
venture-LinkedList,delete,3,0.084,0,19
venture-LinkedList,delete,10,0.125,0,18
venture-LinkedList,delete,14,0.151,0,17
venture-LinkedList,delete,11,0.139,0,16
venture-LinkedList,delete,1,0.123,0,15
venture-LinkedList,delete,1,0.083,0,14
venture-LinkedList,delete,8,0.118,0,13
venture-LinkedList,delete,9,0.139,0,12
venture-LinkedList,delete,5,0.103,0,11
venture-LinkedList,delete,1,0.067,0,10
venture-LinkedList,delete,2,0.119,0,9
venture-LinkedList,delete,4,0.098,0,8
venture-LinkedList,delete,2,0.089,0,7
venture-LinkedList,delete,2,0.074,0,6
venture-LinkedList,delete,1,0.085,0,5
venture-LinkedList,delete,1,0.078,0,4
venture-LinkedList,delete,2,0.097,0,3
venture-LinkedList,delete,1,0.047,0,2
venture-LinkedList,delete,1,0.063,0,1
