Barco,operacion,iteraciones, tiempo,daño, complexity
Camel-RBTree,search,6,0.224,16,6.64386
Camel-RBTree,search,5,0.355,20,6.64386
Camel-RBTree,search,5,0.121,20,6.64386
Camel-RBTree,search,6,0.105,16,6.64386
Camel-RBTree,search,2,0.092,50,6.64386
Camel-RBTree,search,7,0.157,14,6.64386
Camel-RBTree,search,5,0.147,20,6.64386
Camel-RBTree,search,7,0.169,14,6.64386
Camel-RBTree,search,7,0.181,14,6.64386
Camel-RBTree,search,5,0.088,20,6.64386
Camel-RBTree,search,6,0.085,16,6.64386
Camel-RBTree,search,3,0.095,33,6.64386
Camel-RBTree,search,7,0.155,14,6.64386
Camel-RBTree,search,5,0.125,20,6.64386
Camel-RBTree,search,1,0.084,100,6.64386
Camel-RBTree,search,5,0.114,20,6.64386
Camel-RBTree,search,6,0.107,16,6.64386
Camel-RBTree,search,7,0.166,14,6.64386
Camel-RBTree,search,2,0.075,50,6.64386
Camel-RBTree,search,7,0.157,14,6.64386
Camel-RBTree,search,5,0.135,20,6.64386
Camel-RBTree,search,7,0.138,14,6.64386
Camel-RBTree,search,6,0.096,16,6.64386
Camel-RBTree,search,6,0.131,16,6.64386
Camel-RBTree,search,5,0.092,20,6.64386
Camel-RBTree,search,6,0.058,16,6.64386
Camel-RBTree,search,6,0.126,16,6.64386
Camel-RBTree,search,7,0.158,14,6.64386
Camel-RBTree,search,7,0.134,14,6.64386
Camel-RBTree,search,8,0.143,12,6.64386
Camel-RBTree,search,7,0.095,14,6.64386
Camel-RBTree,search,7,0.147,14,6.64386
Camel-RBTree,search,2,0.042,50,6.64386
Camel-RBTree,search,6,0.18,16,6.64386
Camel-RBTree,search,7,0.133,14,6.64386
Camel-RBTree,search,7,0.109,14,6.64386
Camel-RBTree,search,7,0.101,14,6.64386
Camel-RBTree,search,6,0.123,16,6.64386
Camel-RBTree,search,7,0.064,14,6.64386
Camel-RBTree,search,7,0.108,14,6.64386
Camel-RBTree,search,7,0.071,14,6.64386
Camel-RBTree,search,7,0.142,14,6.64386
Camel-RBTree,search,3,0.094,33,6.64386
Camel-RBTree,search,7,0.155,14,6.64386
Camel-RBTree,search,7,0.157,14,6.64386
Camel-RBTree,search,8,0.13,12,6.64386
Camel-RBTree,search,6,0.084,16,6.64386
Camel-RBTree,search,6,0.105,16,6.64386
Camel-RBTree,search,2,0.039,50,6.64386
Camel-RBTree,search,7,0.096,14,6.64386
Camel-RBTree,search,4,0.13,25,6.64386
Camel-RBTree,search,4,0.091,25,6.64386
Camel-RBTree,search,7,0.159,14,6.64386
Camel-RBTree,search,5,0.121,20,6.64386
Camel-RBTree,search,2,0.1,50,6.64386
Camel-RBTree,search,7,0.175,14,6.64386
Camel-RBTree,search,4,0.122,25,6.64386
Camel-RBTree,search,7,0.094,14,6.64386
Camel-RBTree,search,5,0.062,20,6.64386
Camel-RBTree,search,6,0.137,16,6.64386
Camel-RBTree,search,7,0.078,14,6.64386
Camel-RBTree,search,4,0.108,25,6.64386
Camel-RBTree,search,6,0.115,16,6.64386
Camel-RBTree,search,7,0.134,14,6.64386
Camel-RBTree,search,4,0.052,25,6.64386
Camel-RBTree,search,4,0.112,25,6.64386
Camel-RBTree,search,4,0.093,25,6.64386
Camel-RBTree,search,6,0.119,16,6.64386
Camel-RBTree,search,6,0.153,16,6.64386
Camel-RBTree,search,4,0.07,25,6.64386
Camel-RBTree,search,7,0.101,14,6.64386
Camel-RBTree,search,3,0.101,33,6.64386
Camel-RBTree,search,7,0.077,14,6.64386
Camel-RBTree,search,5,0.122,20,6.64386
Camel-RBTree,search,6,0.13,16,6.64386
Camel-RBTree,search,5,0.118,20,6.64386
Camel-RBTree,search,6,0.094,16,6.64386
Camel-RBTree,search,7,0.098,14,6.64386
Camel-RBTree,search,7,0.128,14,6.64386
Camel-RBTree,search,7,0.153,14,6.64386
Camel-RBTree,search,6,0.1,16,6.64386
Camel-RBTree,search,7,0.117,14,6.64386
Camel-RBTree,search,5,0.101,20,6.64386
Camel-RBTree,search,7,0.102,14,6.64386
Camel-RBTree,search,7,0.105,14,6.64386
Camel-RBTree,search,7,0.096,14,6.64386
Camel-RBTree,search,8,0.126,12,6.64386
Camel-RBTree,search,6,0.106,16,6.64386
Camel-RBTree,search,5,0.098,20,6.64386
Camel-RBTree,search,5,0.06,20,6.64386
Camel-RBTree,search,5,0.071,20,6.64386
Camel-RBTree,search,7,0.157,14,6.64386
Camel-RBTree,search,6,0.077,16,6.64386
Camel-RBTree,search,7,0.081,14,6.64386
Camel-RBTree,search,7,0.064,14,6.64386
Camel-RBTree,search,7,0.127,14,6.64386
Camel-RBTree,search,6,0.072,16,6.64386
Camel-RBTree,search,7,0.122,14,6.64386
Camel-RBTree,search,4,0.048,25,6.64386
Camel-RBTree,search,7,0.106,14,6.64386
