Barco,operacion,iteraciones, tiempo,daño, complexity
venture-LinkedList,search,3115,23.484,0,10000
venture-LinkedList,search,2510,7.62,0,10000
venture-LinkedList,search,2341,8.658,0,10000
venture-LinkedList,search,4477,25.22,0,10000
venture-LinkedList,search,4388,37.663,0,10000
venture-LinkedList,search,4710,35.249,0,10000
venture-LinkedList,search,2934,23.651,0,10000
venture-LinkedList,search,59,1.149,1,10000
venture-LinkedList,search,4584,71.331,0,10000
venture-LinkedList,search,7819,29.415,0,10000
venture-LinkedList,search,6554,24.75,0,10000
venture-LinkedList,search,8938,36.439,0,10000
venture-LinkedList,search,1957,7.46,0,10000
venture-LinkedList,search,7610,25.408,0,10000
venture-LinkedList,search,5265,19.941,0,10000
venture-LinkedList,search,7196,25.385,0,10000
venture-LinkedList,search,1226,7.064,0,10000
venture-LinkedList,search,517,2.956,0,10000
venture-LinkedList,search,1787,6.927,0,10000
venture-LinkedList,search,2256,14.169,0,10000
venture-LinkedList,search,4885,15.877,0,10000
venture-LinkedList,search,7672,25.633,0,10000
venture-LinkedList,search,5490,42.18,0,10000
venture-LinkedList,search,8790,30.06,0,10000
venture-LinkedList,search,3252,15.66,0,10000
venture-LinkedList,search,5135,20.113,0,10000
venture-LinkedList,search,1492,4.487,0,10000
venture-LinkedList,search,4593,14.374,0,10000
venture-LinkedList,search,1924,6.029,0,10000
venture-LinkedList,search,2184,7.234,0,10000
venture-LinkedList,search,9170,31.146,0,10000
venture-LinkedList,search,1320,4.411,0,10000
venture-LinkedList,search,441,1.758,0,10000
venture-LinkedList,search,89,0.48,1,10000
venture-LinkedList,search,3356,9.821,0,10000
venture-LinkedList,search,1961,5.469,0,10000
venture-LinkedList,search,6212,16.397,0,10000
venture-LinkedList,search,1228,3.387,0,10000
venture-LinkedList,search,9259,24.029,0,10000
venture-LinkedList,search,1502,4.256,0,10000
venture-LinkedList,search,1915,5.091,0,10000
venture-LinkedList,search,8869,22.962,0,10000
venture-LinkedList,search,6390,17.016,0,10000
venture-LinkedList,search,546,1.65,0,10000
venture-LinkedList,search,1427,3.996,0,10000
venture-LinkedList,search,6014,15.469,0,10000
venture-LinkedList,search,5215,13.491,0,10000
venture-LinkedList,search,6992,19.114,0,10000
venture-LinkedList,search,5546,14.82,0,10000
venture-LinkedList,search,9792,25.325,0,10000
venture-LinkedList,search,9614,26.853,0,10000
venture-LinkedList,search,8691,23.523,0,10000
venture-LinkedList,search,7059,20.092,0,10000
venture-LinkedList,search,3577,9.862,0,10000
venture-LinkedList,search,9234,26.162,0,10000
venture-LinkedList,search,7442,19.254,0,10000
venture-LinkedList,search,2521,7.097,0,10000
venture-LinkedList,search,4174,11.101,0,10000
venture-LinkedList,search,2905,8.054,0,10000
venture-LinkedList,search,1581,4.589,0,10000
venture-LinkedList,search,3925,10.887,0,10000
venture-LinkedList,search,6023,15.914,0,10000
venture-LinkedList,search,6936,19.078,0,10000
venture-LinkedList,search,6235,16.454,0,10000
