Barco,operacion,iteraciones, tiempo,daño, complexity
Camel-RBTree,delete,14,2.502,0,13.2877
Camel-RBTree,delete,14,1.694,0,13.2876
Camel-RBTree,delete,12,2.3,0,13.2874
Camel-RBTree,delete,12,1.59,0,13.2873
Camel-RBTree,delete,13,0.672,0,13.2871
Camel-RBTree,delete,12,1.031,0,13.287
Camel-RBTree,delete,11,1.016,0,13.2868
Camel-RBTree,delete,10,0.693,0,13.2867
Camel-RBTree,delete,14,0.5,0,13.2866
Camel-RBTree,delete,12,1.02,0,13.2864
Camel-RBTree,delete,11,0.722,0,13.2863
Camel-RBTree,delete,14,0.703,0,13.2861
Camel-RBTree,delete,11,0.473,0,13.286
Camel-RBTree,delete,11,0.517,0,13.2858
Camel-RBTree,delete,12,0.698,0,13.2857
Camel-RBTree,delete,11,0.831,0,13.2855
Camel-RBTree,delete,12,0.933,0,13.2854
Camel-RBTree,delete,15,0.633,0,13.2853
Camel-RBTree,delete,13,0.508,0,13.2851
Camel-RBTree,delete,13,0.606,0,13.285
Camel-RBTree,delete,13,0.573,0,13.2848
Camel-RBTree,delete,12,0.634,0,13.2847
Camel-RBTree,delete,12,0.92,0,13.2845
Camel-RBTree,delete,14,0.561,0,13.2844
Camel-RBTree,delete,14,0.758,0,13.2842
Camel-RBTree,delete,14,0.758,0,13.2841
Camel-RBTree,delete,13,0.582,0,13.284
Camel-RBTree,delete,13,0.659,0,13.2838
Camel-RBTree,delete,12,0.631,0,13.2837
Camel-RBTree,delete,14,0.696,0,13.2835
Camel-RBTree,delete,14,0.585,0,13.2834
Camel-RBTree,delete,15,0.459,0,13.2832
Camel-RBTree,delete,14,0.613,0,13.2831
Camel-RBTree,delete,14,0.581,0,13.2829
Camel-RBTree,delete,12,0.631,0,13.2828
Camel-RBTree,delete,13,0.724,0,13.2827
Camel-RBTree,delete,14,0.528,0,13.2825
Camel-RBTree,delete,15,0.609,0,13.2824
Camel-RBTree,delete,14,0.707,0,13.2822
Camel-RBTree,delete,12,0.843,0,13.2821
Camel-RBTree,delete,12,0.455,0,13.2819
Camel-RBTree,delete,13,0.502,0,13.2818
Camel-RBTree,delete,13,0.542,0,13.2816
Camel-RBTree,delete,12,0.446,0,13.2815
Camel-RBTree,delete,14,0.522,0,13.2814
Camel-RBTree,delete,13,0.391,0,13.2812
Camel-RBTree,delete,11,1.06,0,13.2811
Camel-RBTree,delete,14,0.433,0,13.2809
Camel-RBTree,delete,15,0.772,0,13.2808
Camel-RBTree,delete,11,0.949,0,13.2806
Camel-RBTree,delete,14,0.747,0,13.2805
Camel-RBTree,delete,11,0.707,0,13.2803
Camel-RBTree,delete,11,0.615,0,13.2802
Camel-RBTree,delete,13,0.86,0,13.28
Camel-RBTree,delete,12,0.833,0,13.2799
Camel-RBTree,delete,13,0.516,0,13.2798
Camel-RBTree,delete,13,1.153,0,13.2796
Camel-RBTree,delete,11,0.526,0,13.2795
Camel-RBTree,delete,13,0.391,0,13.2793
Camel-RBTree,delete,12,0.653,0,13.2792
Camel-RBTree,delete,14,0.479,0,13.279
Camel-RBTree,delete,12,0.472,0,13.2789
Camel-RBTree,delete,14,0.367,0,13.2787
Camel-RBTree,delete,13,0.562,0,13.2786
Camel-RBTree,delete,14,0.349,0,13.2784
Camel-RBTree,delete,9,0.455,0,13.2783
Camel-RBTree,delete,15,0.454,0,13.2782
Camel-RBTree,delete,12,1.797,0,13.278
Camel-RBTree,delete,16,2.729,0,13.2779
Camel-RBTree,delete,14,0.66,0,13.2777
Camel-RBTree,delete,12,0.465,0,13.2776
Camel-RBTree,delete,12,0.658,0,13.2774
Camel-RBTree,delete,13,1.118,0,13.2773
Camel-RBTree,delete,15,0.587,0,13.2771
Camel-RBTree,delete,14,0.491,0,13.277
Camel-RBTree,delete,10,1.153,0,13.2769
Camel-RBTree,delete,13,1.173,0,13.2767
Camel-RBTree,delete,11,2.217,0,13.2766
Camel-RBTree,delete,11,0.978,0,13.2764
Camel-RBTree,delete,14,0.584,0,13.2763
Camel-RBTree,delete,14,0.546,0,13.2761
Camel-RBTree,delete,13,0.463,0,13.276
Camel-RBTree,delete,12,2.572,0,13.2758
Camel-RBTree,delete,14,1.116,0,13.2757
Camel-RBTree,delete,15,1.226,0,13.2755
Camel-RBTree,delete,12,0.655,0,13.2754
Camel-RBTree,delete,13,0.676,0,13.2753
Camel-RBTree,delete,13,0.448,0,13.2751
Camel-RBTree,delete,10,0.581,0,13.275
Camel-RBTree,delete,14,0.519,0,13.2748
Camel-RBTree,delete,13,0.523,0,13.2747
Camel-RBTree,delete,12,0.346,0,13.2745
Camel-RBTree,delete,12,0.375,0,13.2744
Camel-RBTree,delete,11,0.554,0,13.2742
Camel-RBTree,delete,9,0.485,0,13.2741
Camel-RBTree,delete,16,0.448,0,13.2739
Camel-RBTree,delete,13,1.105,0,13.2738
Camel-RBTree,delete,14,0.478,0,13.2736
Camel-RBTree,delete,14,1.065,0,13.2735
Camel-RBTree,delete,10,1.201,0,13.2734
Camel-RBTree,delete,12,0.628,0,13.2732
Camel-RBTree,delete,14,1.322,0,13.2731
Camel-RBTree,delete,13,0.516,0,13.2729
Camel-RBTree,delete,11,0.557,0,13.2728
Camel-RBTree,delete,13,1.042,0,13.2726
Camel-RBTree,delete,9,0.462,0,13.2725
Camel-RBTree,delete,10,0.613,0,13.2723
Camel-RBTree,delete,13,0.595,0,13.2722
Camel-RBTree,delete,15,0.489,0,13.272
Camel-RBTree,delete,10,0.491,0,13.2719
Camel-RBTree,delete,13,0.666,0,13.2718
Camel-RBTree,delete,13,0.646,0,13.2716
Camel-RBTree,delete,13,1.05,0,13.2715
Camel-RBTree,delete,13,0.671,0,13.2713
Camel-RBTree,delete,10,0.811,0,13.2712
Camel-RBTree,delete,10,0.447,0,13.271
Camel-RBTree,delete,11,0.376,0,13.2709
Camel-RBTree,delete,14,0.552,0,13.2707
Camel-RBTree,delete,13,0.777,0,13.2706
Camel-RBTree,delete,15,0.596,0,13.2704
Camel-RBTree,delete,11,0.422,0,13.2703
Camel-RBTree,delete,13,0.604,0,13.2701
Camel-RBTree,delete,12,0.717,0,13.27
Camel-RBTree,delete,15,0.493,0,13.2699
Camel-RBTree,delete,10,0.482,0,13.2697
Camel-RBTree,delete,10,1.214,0,13.2696
Camel-RBTree,delete,13,0.559,0,13.2694
Camel-RBTree,delete,12,0.597,0,13.2693
Camel-RBTree,delete,15,0.482,0,13.2691
Camel-RBTree,delete,16,1.216,0,13.269
Camel-RBTree,delete,11,0.715,0,13.2688
Camel-RBTree,delete,11,0.408,0,13.2687
Camel-RBTree,delete,13,0.93,0,13.2685
Camel-RBTree,delete,12,0.577,0,13.2684
Camel-RBTree,delete,13,0.627,0,13.2682
Camel-RBTree,delete,14,0.41,0,13.2681
Camel-RBTree,delete,15,0.542,0,13.268
Camel-RBTree,delete,10,0.786,0,13.2678
Camel-RBTree,delete,12,0.655,0,13.2677
Camel-RBTree,delete,11,0.649,0,13.2675
Camel-RBTree,delete,15,0.73,0,13.2674
Camel-RBTree,delete,14,0.68,0,13.2672
Camel-RBTree,delete,15,0.716,0,13.2671
Camel-RBTree,delete,14,0.626,0,13.2669
Camel-RBTree,delete,14,0.656,0,13.2668
Camel-RBTree,delete,12,0.553,0,13.2666
Camel-RBTree,delete,11,0.437,0,13.2665
Camel-RBTree,delete,15,0.643,0,13.2663
Camel-RBTree,delete,13,0.508,0,13.2662
Camel-RBTree,delete,12,0.583,0,13.2661
Camel-RBTree,delete,13,0.77,0,13.2659
Camel-RBTree,delete,14,0.85,0,13.2658
Camel-RBTree,delete,15,0.7,0,13.2656
Camel-RBTree,delete,13,0.88,0,13.2655
Camel-RBTree,delete,13,0.449,0,13.2653
Camel-RBTree,delete,12,0.321,0,13.2652
Camel-RBTree,delete,11,0.348,0,13.265
Camel-RBTree,delete,12,0.456,0,13.2649
Camel-RBTree,delete,11,0.698,0,13.2647
Camel-RBTree,delete,13,0.559,0,13.2646
Camel-RBTree,delete,13,0.443,0,13.2644
Camel-RBTree,delete,13,0.536,0,13.2643
Camel-RBTree,delete,15,0.636,0,13.2641
Camel-RBTree,delete,10,0.604,0,13.264
Camel-RBTree,delete,14,0.421,0,13.2639
Camel-RBTree,delete,12,0.568,0,13.2637
Camel-RBTree,delete,12,0.657,0,13.2636
Camel-RBTree,delete,13,0.373,0,13.2634
Camel-RBTree,delete,11,0.646,0,13.2633
Camel-RBTree,delete,13,0.577,0,13.2631
Camel-RBTree,delete,12,0.528,0,13.263
Camel-RBTree,delete,13,0.419,0,13.2628
Camel-RBTree,delete,14,0.597,0,13.2627
Camel-RBTree,delete,14,0.411,0,13.2625
Camel-RBTree,delete,14,0.319,0,13.2624
Camel-RBTree,delete,12,0.431,0,13.2622
Camel-RBTree,delete,15,0.375,0,13.2621
