Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,delete,11,2.032,0,13.2877
winterhlater-Splay,delete,20,2.055,0,13.2876
winterhlater-Splay,delete,9,1.385,0,13.2874
winterhlater-Splay,delete,13,1.194,0,13.2873
winterhlater-Splay,delete,14,1.136,0,13.2871
winterhlater-Splay,delete,15,1.828,0,13.287
winterhlater-Splay,delete,10,1.409,0,13.2868
winterhlater-Splay,delete,13,1.797,0,13.2867
winterhlater-Splay,delete,10,1.1,0,13.2866
winterhlater-Splay,delete,20,1.511,0,13.2864
winterhlater-Splay,delete,12,0.982,0,13.2863
winterhlater-Splay,delete,10,1.015,0,13.2861
winterhlater-Splay,delete,8,0.692,0,13.286
winterhlater-Splay,delete,10,1.041,0,13.2858
winterhlater-Splay,delete,18,1.584,0,13.2857
winterhlater-Splay,delete,10,0.784,0,13.2855
winterhlater-Splay,delete,10,1.191,0,13.2854
winterhlater-Splay,delete,8,1.162,0,13.2853
winterhlater-Splay,delete,20,1.807,0,13.2851
winterhlater-Splay,delete,8,0.51,0,13.285
winterhlater-Splay,delete,9,0.565,0,13.2848
winterhlater-Splay,delete,9,0.57,0,13.2847
winterhlater-Splay,delete,15,0.89,0,13.2845
winterhlater-Splay,delete,14,0.783,0,13.2844
winterhlater-Splay,delete,15,0.727,0,13.2842
winterhlater-Splay,delete,14,0.698,0,13.2841
winterhlater-Splay,delete,10,0.643,0,13.284
winterhlater-Splay,delete,13,0.645,0,13.2838
winterhlater-Splay,delete,17,0.873,0,13.2837
winterhlater-Splay,delete,12,0.609,0,13.2835
winterhlater-Splay,delete,16,0.827,0,13.2834
winterhlater-Splay,delete,6,0.422,0,13.2832
winterhlater-Splay,delete,19,1.054,0,13.2831
winterhlater-Splay,delete,12,3.325,0,13.2829
winterhlater-Splay,delete,13,1.383,0,13.2828
winterhlater-Splay,delete,8,0.54,0,13.2827
winterhlater-Splay,delete,14,0.77,0,13.2825
winterhlater-Splay,delete,15,0.75,0,13.2824
winterhlater-Splay,delete,15,0.786,0,13.2822
winterhlater-Splay,delete,13,0.696,0,13.2821
winterhlater-Splay,delete,20,1.038,0,13.2819
winterhlater-Splay,delete,18,0.925,0,13.2818
winterhlater-Splay,delete,16,0.846,0,13.2816
winterhlater-Splay,delete,11,0.643,0,13.2815
winterhlater-Splay,delete,14,0.724,0,13.2814
winterhlater-Splay,delete,14,0.716,0,13.2812
winterhlater-Splay,delete,15,0.845,0,13.2811
winterhlater-Splay,delete,10,0.545,0,13.2809
winterhlater-Splay,delete,14,1.514,0,13.2808
winterhlater-Splay,delete,11,0.835,0,13.2806
winterhlater-Splay,delete,14,0.764,0,13.2805
winterhlater-Splay,delete,9,0.599,0,13.2803
winterhlater-Splay,delete,7,0.519,0,13.2802
winterhlater-Splay,delete,14,0.699,0,13.28
winterhlater-Splay,delete,17,0.931,0,13.2799
winterhlater-Splay,delete,12,0.672,0,13.2798
winterhlater-Splay,delete,18,0.985,0,13.2796
winterhlater-Splay,delete,11,0.679,0,13.2795
winterhlater-Splay,delete,14,0.706,0,13.2793
winterhlater-Splay,delete,11,0.571,0,13.2792
winterhlater-Splay,delete,12,0.702,0,13.279
winterhlater-Splay,delete,13,0.738,0,13.2789
winterhlater-Splay,delete,19,2.534,0,13.2787
winterhlater-Splay,delete,14,3.223,0,13.2786
winterhlater-Splay,delete,12,2.506,0,13.2784
winterhlater-Splay,delete,15,1.699,0,13.2783
winterhlater-Splay,delete,21,1.673,0,13.2782
winterhlater-Splay,delete,12,0.698,0,13.278
winterhlater-Splay,delete,13,1.819,0,13.2779
winterhlater-Splay,delete,14,1.471,0,13.2777
winterhlater-Splay,delete,14,0.783,0,13.2776
winterhlater-Splay,delete,14,0.741,0,13.2774
winterhlater-Splay,delete,17,0.831,0,13.2773
winterhlater-Splay,delete,7,1.072,0,13.2771
winterhlater-Splay,delete,17,1.57,0,13.277
winterhlater-Splay,delete,16,0.931,0,13.2769
winterhlater-Splay,delete,16,1.693,0,13.2767
winterhlater-Splay,delete,15,1.754,0,13.2766
winterhlater-Splay,delete,15,1.575,0,13.2764
winterhlater-Splay,delete,10,0.937,0,13.2763
winterhlater-Splay,delete,14,1.087,0,13.2761
winterhlater-Splay,delete,9,0.63,0,13.276
winterhlater-Splay,delete,13,1.054,0,13.2758
winterhlater-Splay,delete,17,0.943,0,13.2757
winterhlater-Splay,delete,11,0.574,0,13.2755
winterhlater-Splay,delete,10,0.545,0,13.2754
winterhlater-Splay,delete,10,0.634,0,13.2753
winterhlater-Splay,delete,13,1.176,0,13.2751
winterhlater-Splay,delete,12,0.939,0,13.275
winterhlater-Splay,delete,11,0.826,0,13.2748
winterhlater-Splay,delete,12,1.073,0,13.2747
winterhlater-Splay,delete,19,0.959,0,13.2745
winterhlater-Splay,delete,17,1.215,0,13.2744
winterhlater-Splay,delete,14,1.043,0,13.2742
winterhlater-Splay,delete,12,1.125,0,13.2741
winterhlater-Splay,delete,20,1.69,0,13.2739
winterhlater-Splay,delete,14,1.523,0,13.2738
winterhlater-Splay,delete,15,1.2,0,13.2736
winterhlater-Splay,delete,16,0.895,0,13.2735
winterhlater-Splay,delete,10,0.505,0,13.2734
winterhlater-Splay,delete,17,0.986,0,13.2732
winterhlater-Splay,delete,10,0.515,0,13.2731
winterhlater-Splay,delete,17,0.733,0,13.2729
winterhlater-Splay,delete,11,0.593,0,13.2728
winterhlater-Splay,delete,19,0.842,0,13.2726
winterhlater-Splay,delete,11,1.008,0,13.2725
winterhlater-Splay,delete,9,0.832,0,13.2723
winterhlater-Splay,delete,11,0.97,0,13.2722
winterhlater-Splay,delete,18,1.679,0,13.272
winterhlater-Splay,delete,17,1.842,0,13.2719
winterhlater-Splay,delete,8,0.68,0,13.2718
winterhlater-Splay,delete,12,0.951,0,13.2716
winterhlater-Splay,delete,9,0.661,0,13.2715
winterhlater-Splay,delete,16,0.953,0,13.2713
winterhlater-Splay,delete,16,0.774,0,13.2712
winterhlater-Splay,delete,13,0.646,0,13.271
winterhlater-Splay,delete,13,1.413,0,13.2709
winterhlater-Splay,delete,16,0.904,0,13.2707
winterhlater-Splay,delete,16,1.081,0,13.2706
winterhlater-Splay,delete,15,1.084,0,13.2704
winterhlater-Splay,delete,21,1.122,0,13.2703
winterhlater-Splay,delete,18,1.236,0,13.2701
winterhlater-Splay,delete,13,0.942,0,13.27
winterhlater-Splay,delete,14,0.741,0,13.2699
winterhlater-Splay,delete,18,1.273,0,13.2697
winterhlater-Splay,delete,11,0.843,0,13.2696
winterhlater-Splay,delete,21,1.104,0,13.2694
winterhlater-Splay,delete,13,0.876,0,13.2693
winterhlater-Splay,delete,18,1.015,0,13.2691
winterhlater-Splay,delete,14,1.007,0,13.269
winterhlater-Splay,delete,14,0.978,0,13.2688
winterhlater-Splay,delete,11,0.871,0,13.2687
winterhlater-Splay,delete,19,1.053,0,13.2685
winterhlater-Splay,delete,12,0.59,0,13.2684
winterhlater-Splay,delete,12,1.116,0,13.2682
winterhlater-Splay,delete,11,0.832,0,13.2681
winterhlater-Splay,delete,11,0.943,0,13.268
winterhlater-Splay,delete,11,0.934,0,13.2678
winterhlater-Splay,delete,20,1.5,0,13.2677
winterhlater-Splay,delete,15,1.229,0,13.2675
winterhlater-Splay,delete,17,1.377,0,13.2674
winterhlater-Splay,delete,15,1.108,0,13.2672
winterhlater-Splay,delete,11,0.814,0,13.2671
winterhlater-Splay,delete,16,1.16,0,13.2669
winterhlater-Splay,delete,13,1.031,0,13.2668
winterhlater-Splay,delete,16,0.947,0,13.2666
winterhlater-Splay,delete,11,0.738,0,13.2665
winterhlater-Splay,delete,13,0.686,0,13.2663
winterhlater-Splay,delete,10,0.896,0,13.2662
winterhlater-Splay,delete,9,0.726,0,13.2661
winterhlater-Splay,delete,13,0.753,0,13.2659
winterhlater-Splay,delete,17,1.2,0,13.2658
winterhlater-Splay,delete,18,1.272,0,13.2656
winterhlater-Splay,delete,15,0.963,0,13.2655
winterhlater-Splay,delete,16,0.808,0,13.2653
winterhlater-Splay,delete,11,0.793,0,13.2652
winterhlater-Splay,delete,9,0.567,0,13.265
winterhlater-Splay,delete,9,0.772,0,13.2649
winterhlater-Splay,delete,13,0.806,0,13.2647
winterhlater-Splay,delete,10,0.747,0,13.2646
winterhlater-Splay,delete,16,1.105,0,13.2644
winterhlater-Splay,delete,14,1.066,0,13.2643
winterhlater-Splay,delete,17,0.915,0,13.2641
winterhlater-Splay,delete,17,1.079,0,13.264
winterhlater-Splay,delete,10,0.65,0,13.2639
winterhlater-Splay,delete,18,0.936,0,13.2637
winterhlater-Splay,delete,11,0.652,0,13.2636
winterhlater-Splay,delete,12,0.959,0,13.2634
winterhlater-Splay,delete,11,0.725,0,13.2633
winterhlater-Splay,delete,12,0.807,0,13.2631
winterhlater-Splay,delete,19,1.165,0,13.263
winterhlater-Splay,delete,19,1.126,0,13.2628
winterhlater-Splay,delete,15,0.827,0,13.2627
