Barco,operacion,iteraciones, tiempo,daño, complexity
Camel-RBTree,search,13,0.259,7,13.2877
Camel-RBTree,search,12,0.458,8,13.2877
Camel-RBTree,search,12,0.234,8,13.2877
Camel-RBTree,search,12,0.232,8,13.2877
Camel-RBTree,search,12,0.277,8,13.2877
Camel-RBTree,search,14,0.249,7,13.2877
Camel-RBTree,search,14,0.324,7,13.2877
Camel-RBTree,search,10,0.269,10,13.2877
Camel-RBTree,search,10,0.398,10,13.2877
Camel-RBTree,search,10,0.25,10,13.2877
Camel-RBTree,search,12,0.336,8,13.2877
Camel-RBTree,search,13,0.286,7,13.2877
Camel-RBTree,search,13,0.24,7,13.2877
Camel-RBTree,search,14,0.267,7,13.2877
Camel-RBTree,search,13,0.253,7,13.2877
Camel-RBTree,search,15,0.277,6,13.2877
Camel-RBTree,search,13,0.243,7,13.2877
Camel-RBTree,search,14,0.278,7,13.2877
Camel-RBTree,search,13,0.233,7,13.2877
Camel-RBTree,search,14,0.271,7,13.2877
Camel-RBTree,search,12,0.28,8,13.2877
Camel-RBTree,search,12,0.297,8,13.2877
Camel-RBTree,search,13,0.272,7,13.2877
Camel-RBTree,search,13,0.248,7,13.2877
Camel-RBTree,search,10,0.2,10,13.2877
Camel-RBTree,search,10,0.467,10,13.2877
Camel-RBTree,search,11,0.222,9,13.2877
Camel-RBTree,search,12,0.268,8,13.2877
Camel-RBTree,search,13,0.237,7,13.2877
Camel-RBTree,search,14,0.296,7,13.2877
Camel-RBTree,search,15,0.322,6,13.2877
Camel-RBTree,search,14,0.266,7,13.2877
Camel-RBTree,search,15,0.37,6,13.2877
Camel-RBTree,search,11,0.259,9,13.2877
Camel-RBTree,search,14,0.255,7,13.2877
Camel-RBTree,search,14,0.311,7,13.2877
Camel-RBTree,search,14,0.328,7,13.2877
Camel-RBTree,search,14,0.258,7,13.2877
Camel-RBTree,search,14,0.27,7,13.2877
Camel-RBTree,search,13,0.291,7,13.2877
Camel-RBTree,search,12,0.28,8,13.2877
Camel-RBTree,search,13,0.286,7,13.2877
Camel-RBTree,search,14,0.265,7,13.2877
Camel-RBTree,search,14,0.25,7,13.2877
Camel-RBTree,search,15,0.32,6,13.2877
Camel-RBTree,search,13,0.271,7,13.2877
Camel-RBTree,search,11,0.281,9,13.2877
Camel-RBTree,search,13,0.256,7,13.2877
Camel-RBTree,search,14,0.259,7,13.2877
Camel-RBTree,search,14,0.557,7,13.2877
Camel-RBTree,search,12,0.476,8,13.2877
Camel-RBTree,search,14,0.321,7,13.2877
Camel-RBTree,search,12,0.261,8,13.2877
Camel-RBTree,search,14,0.331,7,13.2877
Camel-RBTree,search,14,0.355,7,13.2877
Camel-RBTree,search,13,0.339,7,13.2877
Camel-RBTree,search,14,0.329,7,13.2877
Camel-RBTree,search,14,0.244,7,13.2877
Camel-RBTree,search,13,0.314,7,13.2877
Camel-RBTree,search,14,0.311,7,13.2877
Camel-RBTree,search,14,0.243,7,13.2877
Camel-RBTree,search,13,0.387,7,13.2877
Camel-RBTree,search,9,0.185,11,13.2877
Camel-RBTree,search,15,0.263,6,13.2877
Camel-RBTree,search,13,0.279,7,13.2877
Camel-RBTree,search,13,0.269,7,13.2877
Camel-RBTree,search,14,0.264,7,13.2877
Camel-RBTree,search,13,0.34,7,13.2877
Camel-RBTree,search,12,0.309,8,13.2877
Camel-RBTree,search,14,0.265,7,13.2877
Camel-RBTree,search,12,0.256,8,13.2877
Camel-RBTree,search,15,0.287,6,13.2877
Camel-RBTree,search,10,0.242,10,13.2877
Camel-RBTree,search,15,0.307,6,13.2877
Camel-RBTree,search,12,0.244,8,13.2877
Camel-RBTree,search,13,0.27,7,13.2877
Camel-RBTree,search,13,0.276,7,13.2877
Camel-RBTree,search,15,0.371,6,13.2877
Camel-RBTree,search,16,0.275,6,13.2877
Camel-RBTree,search,11,0.24,9,13.2877
Camel-RBTree,search,9,0.354,11,13.2877
Camel-RBTree,search,14,0.452,7,13.2877
Camel-RBTree,search,12,0.282,8,13.2877
Camel-RBTree,search,14,0.256,7,13.2877
Camel-RBTree,search,15,0.282,6,13.2877
Camel-RBTree,search,12,0.289,8,13.2877
Camel-RBTree,search,12,0.277,8,13.2877
Camel-RBTree,search,13,0.273,7,13.2877
Camel-RBTree,search,13,0.678,7,13.2877
Camel-RBTree,search,12,0.294,8,13.2877
Camel-RBTree,search,14,0.3,7,13.2877
Camel-RBTree,search,11,0.225,9,13.2877
Camel-RBTree,search,12,0.313,8,13.2877
Camel-RBTree,search,14,0.391,7,13.2877
Camel-RBTree,search,12,0.332,8,13.2877
Camel-RBTree,search,13,0.287,7,13.2877
Camel-RBTree,search,12,0.259,8,13.2877
Camel-RBTree,search,9,0.234,11,13.2877
Camel-RBTree,search,15,0.409,6,13.2877
Camel-RBTree,search,15,0.289,6,13.2877
Camel-RBTree,search,14,0.339,7,13.2877
Camel-RBTree,search,14,0.295,7,13.2877
Camel-RBTree,search,16,0.285,6,13.2877
Camel-RBTree,search,13,0.299,7,13.2877
Camel-RBTree,search,13,0.259,7,13.2877
Camel-RBTree,search,14,0.321,7,13.2877
Camel-RBTree,search,13,0.29,7,13.2877
Camel-RBTree,search,15,0.281,6,13.2877
Camel-RBTree,search,12,0.303,8,13.2877
Camel-RBTree,search,14,0.37,7,13.2877
Camel-RBTree,search,12,0.296,8,13.2877
Camel-RBTree,search,15,0.632,6,13.2877
Camel-RBTree,search,14,0.347,7,13.2877
Camel-RBTree,search,15,0.327,6,13.2877
Camel-RBTree,search,13,0.266,7,13.2877
Camel-RBTree,search,13,0.212,7,13.2877
Camel-RBTree,search,13,0.276,7,13.2877
Camel-RBTree,search,13,0.347,7,13.2877
Camel-RBTree,search,14,0.32,7,13.2877
Camel-RBTree,search,12,0.315,8,13.2877
Camel-RBTree,search,12,0.278,8,13.2877
Camel-RBTree,search,13,0.279,7,13.2877
Camel-RBTree,search,13,0.241,7,13.2877
Camel-RBTree,search,15,0.367,6,13.2877
Camel-RBTree,search,14,0.312,7,13.2877
Camel-RBTree,search,12,0.279,8,13.2877
Camel-RBTree,search,12,0.261,8,13.2877
Camel-RBTree,search,13,0.313,7,13.2877
Camel-RBTree,search,13,0.351,7,13.2877
Camel-RBTree,search,14,0.303,7,13.2877
Camel-RBTree,search,12,0.308,8,13.2877
Camel-RBTree,search,12,0.283,8,13.2877
Camel-RBTree,search,9,0.239,11,13.2877
Camel-RBTree,search,13,0.278,7,13.2877
Camel-RBTree,search,15,0.327,6,13.2877
Camel-RBTree,search,14,0.284,7,13.2877
Camel-RBTree,search,11,0.313,9,13.2877
Camel-RBTree,search,14,0.326,7,13.2877
Camel-RBTree,search,14,0.311,7,13.2877
Camel-RBTree,search,12,0.256,8,13.2877
Camel-RBTree,search,4,0.154,25,13.2877
Camel-RBTree,search,13,0.358,7,13.2877
Camel-RBTree,search,13,0.279,7,13.2877
Camel-RBTree,search,10,0.251,10,13.2877
Camel-RBTree,search,9,0.129,11,13.2877
Camel-RBTree,search,14,0.349,7,13.2877
Camel-RBTree,search,13,0.332,7,13.2877
Camel-RBTree,search,15,0.322,6,13.2877
Camel-RBTree,search,11,0.326,9,13.2877
Camel-RBTree,search,14,0.305,7,13.2877
Camel-RBTree,search,15,0.277,6,13.2877
Camel-RBTree,search,13,0.313,7,13.2877
Camel-RBTree,search,12,0.284,8,13.2877
Camel-RBTree,search,14,0.288,7,13.2877
Camel-RBTree,search,11,0.204,9,13.2877
Camel-RBTree,search,9,0.233,11,13.2877
Camel-RBTree,search,14,0.313,7,13.2877
Camel-RBTree,search,10,0.214,10,13.2877
Camel-RBTree,search,14,0.319,7,13.2877
Camel-RBTree,search,12,0.339,8,13.2877
Camel-RBTree,search,14,0.287,7,13.2877
Camel-RBTree,search,12,0.258,8,13.2877
Camel-RBTree,search,14,0.311,7,13.2877
Camel-RBTree,search,15,0.288,6,13.2877
Camel-RBTree,search,12,0.215,8,13.2877
Camel-RBTree,search,15,0.381,6,13.2877
Camel-RBTree,search,12,0.528,8,13.2877
Camel-RBTree,search,15,0.269,6,13.2877
Camel-RBTree,search,14,0.435,7,13.2877
Camel-RBTree,search,11,0.276,9,13.2877
Camel-RBTree,search,11,0.221,9,13.2877
Camel-RBTree,search,13,0.27,7,13.2877
Camel-RBTree,search,15,0.384,6,13.2877
Camel-RBTree,search,13,0.274,7,13.2877
Camel-RBTree,search,13,0.319,7,13.2877
Camel-RBTree,search,10,0.258,10,13.2877
Camel-RBTree,search,12,0.312,8,13.2877
Camel-RBTree,search,13,0.249,7,13.2877
Camel-RBTree,search,14,0.28,7,13.2877
Camel-RBTree,search,15,0.281,6,13.2877
Camel-RBTree,search,15,0.356,6,13.2877
Camel-RBTree,search,12,0.276,8,13.2877
Camel-RBTree,search,11,0.231,9,13.2877
Camel-RBTree,search,16,0.288,6,13.2877
Camel-RBTree,search,8,0.204,12,13.2877
Camel-RBTree,search,10,0.288,10,13.2877
Camel-RBTree,search,14,0.307,7,13.2877
Camel-RBTree,search,15,0.294,6,13.2877
Camel-RBTree,search,16,0.365,6,13.2877
Camel-RBTree,search,12,0.248,8,13.2877
Camel-RBTree,search,13,0.274,7,13.2877
Camel-RBTree,search,13,0.282,7,13.2877
Camel-RBTree,search,13,0.314,7,13.2877
Camel-RBTree,search,13,0.264,7,13.2877
Camel-RBTree,search,8,0.25,12,13.2877
Camel-RBTree,search,14,0.27,7,13.2877
Camel-RBTree,search,15,0.414,6,13.2877
Camel-RBTree,search,11,0.298,9,13.2877
Camel-RBTree,search,12,0.279,8,13.2877
Camel-RBTree,search,12,0.257,8,13.2877
Camel-RBTree,search,14,0.284,7,13.2877
Camel-RBTree,search,13,0.278,7,13.2877
Camel-RBTree,search,13,0.286,7,13.2877
Camel-RBTree,search,13,0.282,7,13.2877
Camel-RBTree,search,13,0.381,7,13.2877
Camel-RBTree,search,13,0.301,7,13.2877
Camel-RBTree,search,12,0.233,8,13.2877
Camel-RBTree,search,12,0.197,8,13.2877
Camel-RBTree,search,13,0.461,7,13.2877
Camel-RBTree,search,12,0.268,8,13.2877
Camel-RBTree,search,13,0.312,7,13.2877
Camel-RBTree,search,13,0.328,7,13.2877
Camel-RBTree,search,14,0.336,7,13.2877
Camel-RBTree,search,10,0.296,10,13.2877
Camel-RBTree,search,13,0.382,7,13.2877
Camel-RBTree,search,10,0.298,10,13.2877
Camel-RBTree,search,15,0.34,6,13.2877
Camel-RBTree,search,14,0.294,7,13.2877
Camel-RBTree,search,13,0.264,7,13.2877
Camel-RBTree,search,12,0.41,8,13.2877
Camel-RBTree,search,15,0.419,6,13.2877
Camel-RBTree,search,12,0.35,8,13.2877
Camel-RBTree,search,11,0.346,9,13.2877
Camel-RBTree,search,9,0.384,11,13.2877
Camel-RBTree,search,14,0.327,7,13.2877
Camel-RBTree,search,13,0.463,7,13.2877
Camel-RBTree,search,13,0.421,7,13.2877
Camel-RBTree,search,12,0.327,8,13.2877
Camel-RBTree,search,11,0.346,9,13.2877
Camel-RBTree,search,14,0.402,7,13.2877
Camel-RBTree,search,13,0.69,7,13.2877
Camel-RBTree,search,16,0.54,6,13.2877
Camel-RBTree,search,14,0.795,7,13.2877
Camel-RBTree,search,12,0.309,8,13.2877
Camel-RBTree,search,13,0.295,7,13.2877
Camel-RBTree,search,12,0.233,8,13.2877
Camel-RBTree,search,13,0.326,7,13.2877
Camel-RBTree,search,5,0.129,20,13.2877
Camel-RBTree,search,11,0.272,9,13.2877
Camel-RBTree,search,15,0.595,6,13.2877
Camel-RBTree,search,14,0.75,7,13.2877
Camel-RBTree,search,13,0.385,7,13.2877
Camel-RBTree,search,14,0.465,7,13.2877
Camel-RBTree,search,14,0.591,7,13.2877
Camel-RBTree,search,8,0.271,12,13.2877
Camel-RBTree,search,12,0.309,8,13.2877
Camel-RBTree,search,12,0.271,8,13.2877
Camel-RBTree,search,12,0.257,8,13.2877
Camel-RBTree,search,8,0.235,12,13.2877
Camel-RBTree,search,15,0.397,6,13.2877
Camel-RBTree,search,15,0.417,6,13.2877
Camel-RBTree,search,11,0.212,9,13.2877
Camel-RBTree,search,11,0.215,9,13.2877
Camel-RBTree,search,11,0.257,9,13.2877
Camel-RBTree,search,11,0.182,9,13.2877
Camel-RBTree,search,14,0.328,7,13.2877
Camel-RBTree,search,12,0.277,8,13.2877
Camel-RBTree,search,12,0.327,8,13.2877
Camel-RBTree,search,13,0.302,7,13.2877
Camel-RBTree,search,10,0.259,10,13.2877
Camel-RBTree,search,11,0.404,9,13.2877
Camel-RBTree,search,8,0.154,12,13.2877
Camel-RBTree,search,13,0.265,7,13.2877
Camel-RBTree,search,14,0.605,7,13.2877
Camel-RBTree,search,13,0.305,7,13.2877
Camel-RBTree,search,11,0.352,9,13.2877
Camel-RBTree,search,14,0.297,7,13.2877
