Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,9,0.536,11,13.2877
winterhlater-Splay,search,11,0.902,9,13.2877
winterhlater-Splay,search,9,0.589,11,13.2877
winterhlater-Splay,search,10,0.962,10,13.2877
winterhlater-Splay,search,7,0.424,14,13.2877
winterhlater-Splay,search,6,0.368,16,13.2877
winterhlater-Splay,search,10,0.517,10,13.2877
winterhlater-Splay,search,11,0.559,9,13.2877
winterhlater-Splay,search,10,0.714,10,13.2877
winterhlater-Splay,search,12,0.604,8,13.2877
winterhlater-Splay,search,10,0.539,10,13.2877
winterhlater-Splay,search,15,0.93,6,13.2877
winterhlater-Splay,search,6,0.316,16,13.2877
winterhlater-Splay,search,10,0.757,10,13.2877
winterhlater-Splay,search,16,0.946,6,13.2877
winterhlater-Splay,search,8,0.363,12,13.2877
winterhlater-Splay,search,10,0.62,10,13.2877
winterhlater-Splay,search,10,0.592,10,13.2877
winterhlater-Splay,search,8,0.474,12,13.2877
winterhlater-Splay,search,14,0.779,7,13.2877
winterhlater-Splay,search,12,0.802,8,13.2877
winterhlater-Splay,search,9,0.532,11,13.2877
winterhlater-Splay,search,6,0.35,16,13.2877
winterhlater-Splay,search,6,0.384,16,13.2877
winterhlater-Splay,search,12,0.677,8,13.2877
winterhlater-Splay,search,12,0.699,8,13.2877
winterhlater-Splay,search,11,0.594,9,13.2877
winterhlater-Splay,search,14,0.736,7,13.2877
winterhlater-Splay,search,7,0.433,14,13.2877
winterhlater-Splay,search,12,0.624,8,13.2877
winterhlater-Splay,search,9,0.531,11,13.2877
winterhlater-Splay,search,13,0.745,7,13.2877
winterhlater-Splay,search,8,0.443,12,13.2877
winterhlater-Splay,search,13,0.944,7,13.2877
winterhlater-Splay,search,15,0.805,6,13.2877
winterhlater-Splay,search,10,0.523,10,13.2877
winterhlater-Splay,search,8,0.447,12,13.2877
winterhlater-Splay,search,10,0.631,10,13.2877
winterhlater-Splay,search,12,0.661,8,13.2877
winterhlater-Splay,search,9,0.786,11,13.2877
winterhlater-Splay,search,9,0.605,11,13.2877
winterhlater-Splay,search,8,0.524,12,13.2877
winterhlater-Splay,search,5,0.292,20,13.2877
winterhlater-Splay,search,10,0.601,10,13.2877
winterhlater-Splay,search,12,0.689,8,13.2877
winterhlater-Splay,search,10,0.654,10,13.2877
winterhlater-Splay,search,6,0.413,16,13.2877
winterhlater-Splay,search,9,0.52,11,13.2877
winterhlater-Splay,search,9,0.52,11,13.2877
winterhlater-Splay,search,8,0.629,12,13.2877
winterhlater-Splay,search,7,0.449,14,13.2877
winterhlater-Splay,search,12,0.749,8,13.2877
winterhlater-Splay,search,11,0.586,9,13.2877
winterhlater-Splay,search,7,0.454,14,13.2877
winterhlater-Splay,search,13,1.042,7,13.2877
winterhlater-Splay,search,11,0.774,9,13.2877
winterhlater-Splay,search,9,0.595,11,13.2877
winterhlater-Splay,search,9,0.508,11,13.2877
winterhlater-Splay,search,11,0.613,9,13.2877
winterhlater-Splay,search,6,0.387,16,13.2877
winterhlater-Splay,search,12,0.645,8,13.2877
winterhlater-Splay,search,7,0.389,14,13.2877
winterhlater-Splay,search,8,0.476,12,13.2877
winterhlater-Splay,search,6,0.335,16,13.2877
winterhlater-Splay,search,11,0.705,9,13.2877
winterhlater-Splay,search,8,0.57,12,13.2877
winterhlater-Splay,search,6,0.478,16,13.2877
winterhlater-Splay,search,17,1.106,5,13.2877
winterhlater-Splay,search,12,0.725,8,13.2877
winterhlater-Splay,search,8,0.518,12,13.2877
winterhlater-Splay,search,14,0.772,7,13.2877
winterhlater-Splay,search,7,0.387,14,13.2877
winterhlater-Splay,search,5,0.351,20,13.2877
winterhlater-Splay,search,10,0.516,10,13.2877
winterhlater-Splay,search,14,0.759,7,13.2877
winterhlater-Splay,search,10,0.554,10,13.2877
winterhlater-Splay,search,7,0.443,14,13.2877
winterhlater-Splay,search,8,0.59,12,13.2877
winterhlater-Splay,search,12,0.755,8,13.2877
winterhlater-Splay,search,7,0.586,14,13.2877
winterhlater-Splay,search,12,0.807,8,13.2877
winterhlater-Splay,search,9,0.7,11,13.2877
winterhlater-Splay,search,13,0.849,7,13.2877
winterhlater-Splay,search,6,0.424,16,13.2877
winterhlater-Splay,search,10,0.651,10,13.2877
winterhlater-Splay,search,11,1.038,9,13.2877
winterhlater-Splay,search,13,0.733,7,13.2877
winterhlater-Splay,search,9,0.467,11,13.2877
winterhlater-Splay,search,10,0.575,10,13.2877
winterhlater-Splay,search,8,0.423,12,13.2877
winterhlater-Splay,search,8,0.484,12,13.2877
winterhlater-Splay,search,7,0.516,14,13.2877
winterhlater-Splay,search,8,0.575,12,13.2877
winterhlater-Splay,search,7,0.393,14,13.2877
winterhlater-Splay,search,12,0.751,8,13.2877
winterhlater-Splay,search,9,0.573,11,13.2877
winterhlater-Splay,search,10,0.677,10,13.2877
winterhlater-Splay,search,7,0.462,14,13.2877
winterhlater-Splay,search,10,0.755,10,13.2877
winterhlater-Splay,search,9,0.615,11,13.2877
winterhlater-Splay,search,10,0.772,10,13.2877
winterhlater-Splay,search,6,0.612,16,13.2877
winterhlater-Splay,search,8,0.645,12,13.2877
winterhlater-Splay,search,9,0.577,11,13.2877
winterhlater-Splay,search,9,0.792,11,13.2877
winterhlater-Splay,search,12,0.769,8,13.2877
winterhlater-Splay,search,8,0.663,12,13.2877
winterhlater-Splay,search,10,0.832,10,13.2877
winterhlater-Splay,search,11,0.966,9,13.2877
winterhlater-Splay,search,11,1.004,9,13.2877
winterhlater-Splay,search,11,0.725,9,13.2877
winterhlater-Splay,search,10,0.752,10,13.2877
winterhlater-Splay,search,9,0.736,11,13.2877
winterhlater-Splay,search,9,0.725,11,13.2877
