Barco,operacion,iteraciones, tiempo,daño, complexity
typhon-Array,insert,45,0.372,0,149.15
typhon-Array,insert,24,0.318,0,150.16
typhon-Array,insert,12,0.155,0,151.17
typhon-Array,insert,109,0.451,0,152.18
typhon-Array,insert,47,0.323,0,153.19
typhon-Array,insert,69,0.414,0,154.2
typhon-Array,insert,53,0.544,0,155.209
typhon-Array,insert,14,0.173,0,156.219
typhon-Array,insert,54,0.325,0,157.229
typhon-Array,insert,116,0.558,0,158.238
typhon-Array,insert,27,0.298,0,159.248
typhon-Array,insert,85,0.533,0,160.257
typhon-Array,insert,34,0.269,0,161.267
typhon-Array,insert,125,0.608,0,162.276
typhon-Array,insert,153,0.698,0,163.285
typhon-Array,insert,25,0.301,0,164.295
typhon-Array,insert,31,0.256,0,165.304
typhon-Array,insert,55,0.317,0,166.313
typhon-Array,insert,139,0.629,0,167.322
typhon-Array,insert,92,0.502,0,168.331
typhon-Array,insert,128,0.575,0,169.34
typhon-Array,insert,151,0.684,0,170.349
typhon-Array,insert,9,0.233,0,171.358
typhon-Array,insert,66,0.543,0,172.366
typhon-Array,insert,154,0.699,0,173.375
typhon-Array,insert,93,0.695,0,174.384
typhon-Array,insert,89,0.476,0,175.392
typhon-Array,insert,64,0.404,0,176.401
typhon-Array,insert,76,0.426,0,177.409
typhon-Array,insert,55,0.341,0,178.418
typhon-Array,insert,102,0.459,0,179.426
typhon-Array,insert,167,0.684,0,180.435
typhon-Array,insert,72,0.377,0,181.443
typhon-Array,insert,175,0.762,0,182.451
typhon-Array,insert,108,0.739,0,183.459
typhon-Array,insert,178,0.751,0,184.468
typhon-Array,insert,78,0.367,0,185.476
typhon-Array,insert,166,0.676,0,186.484
typhon-Array,insert,76,0.372,0,187.492
typhon-Array,insert,129,0.586,0,188.5
typhon-Array,insert,180,0.736,0,189.508
typhon-Array,insert,158,0.613,0,190.516
typhon-Array,insert,107,0.605,0,191.524
typhon-Array,insert,30,0.26,0,192.531
typhon-Array,insert,116,0.604,0,193.539
typhon-Array,insert,98,0.503,0,194.547
typhon-Array,insert,44,0.325,0,195.555
typhon-Array,insert,32,0.304,0,196.562
typhon-Array,insert,30,0.263,0,197.57
typhon-Array,insert,83,0.367,0,198.577
typhon-Array,insert,126,0.761,0,199.585
typhon-Array,insert,61,0.449,0,200.592
typhon-Array,insert,122,0.621,0,201.6
typhon-Array,insert,15,0.317,0,202.607
typhon-Array,insert,190,0.795,0,203.615
typhon-Array,insert,102,0.494,0,204.622
typhon-Array,insert,118,0.696,0,205.629
typhon-Array,insert,160,0.721,0,206.637
typhon-Array,insert,44,0.4,0,207.644
typhon-Array,insert,206,1.684,0,208.651
typhon-Array,insert,12,0.266,0,209.658
typhon-Array,insert,153,0.705,0,210.665
typhon-Array,insert,57,0.398,0,211.672
typhon-Array,insert,159,0.677,0,212.679
typhon-Array,insert,144,0.65,0,213.687
typhon-Array,insert,174,0.905,0,214.693
typhon-Array,insert,26,0.293,0,215.7
typhon-Array,insert,98,0.499,0,216.707
typhon-Array,insert,20,0.341,0,217.714
typhon-Array,insert,104,0.542,0,218.721
typhon-Array,insert,112,0.646,0,219.728
typhon-Array,insert,219,0.989,0,220.735
typhon-Array,insert,145,0.689,0,221.741
typhon-Array,insert,20,0.339,0,222.748
typhon-Array,insert,37,0.318,0,223.755
typhon-Array,insert,75,0.428,0,224.762
typhon-Array,insert,209,0.814,0,225.768
typhon-Array,insert,154,0.674,0,226.775
typhon-Array,insert,92,0.467,0,227.781
typhon-Array,insert,90,0.415,0,228.788
typhon-Array,insert,27,0.305,0,229.794
typhon-Array,insert,97,0.41,0,230.801
typhon-Array,insert,141,0.579,0,231.807
typhon-Array,insert,27,0.251,0,232.814
typhon-Array,insert,108,0.514,0,233.82
typhon-Array,insert,134,0.552,0,234.827
typhon-Array,insert,133,0.674,0,235.833
typhon-Array,insert,8,0.235,0,236.839
typhon-Array,insert,176,0.693,0,237.845
typhon-Array,insert,32,0.314,0,238.852
typhon-Array,insert,92,0.49,0,239.858
