Barco,operacion,iteraciones, tiempo,daño, complexity
winterhlater-Splay,search,8,0.696,12,12.7731
winterhlater-Splay,search,8,0.513,12,12.7731
winterhlater-Splay,search,10,0.62,10,12.7731
winterhlater-Splay,search,6,0.314,16,12.7731
winterhlater-Splay,search,6,0.465,16,12.7731
winterhlater-Splay,search,11,0.521,9,12.7731
winterhlater-Splay,search,9,0.512,11,12.7731
winterhlater-Splay,search,6,0.384,16,12.7731
winterhlater-Splay,search,11,0.775,9,12.7731
winterhlater-Splay,search,6,0.389,16,12.7731
winterhlater-Splay,search,6,0.514,16,12.7731
winterhlater-Splay,search,8,0.521,12,12.7731
winterhlater-Splay,search,7,0.45,14,12.7731
winterhlater-Splay,search,8,0.655,12,12.7731
winterhlater-Splay,search,5,0.424,20,12.7731
winterhlater-Splay,search,15,0.931,6,12.7731
winterhlater-Splay,search,3,0.234,33,12.7731
winterhlater-Splay,search,10,0.702,10,12.7731
winterhlater-Splay,search,7,0.516,14,12.7731
winterhlater-Splay,search,10,0.908,10,12.7731
winterhlater-Splay,search,7,0.559,14,12.7731
winterhlater-Splay,search,7,0.443,14,12.7731
winterhlater-Splay,search,10,0.653,10,12.7731
winterhlater-Splay,search,10,0.563,10,12.7731
winterhlater-Splay,search,6,0.343,16,12.7731
winterhlater-Splay,search,6,0.506,16,12.7731
winterhlater-Splay,search,9,0.523,11,12.7731
winterhlater-Splay,search,9,0.605,11,12.7731
winterhlater-Splay,search,12,0.869,8,12.7731
winterhlater-Splay,search,13,0.764,7,12.7731
winterhlater-Splay,search,8,0.499,12,12.7731
winterhlater-Splay,search,7,0.446,14,12.7731
winterhlater-Splay,search,10,0.754,10,12.7731
winterhlater-Splay,search,9,0.576,11,12.7731
winterhlater-Splay,search,5,0.429,20,12.7731
winterhlater-Splay,search,9,0.594,11,12.7731
winterhlater-Splay,search,11,0.742,9,12.7731
winterhlater-Splay,search,11,0.827,9,12.7731
winterhlater-Splay,search,8,0.434,12,12.7731
winterhlater-Splay,search,6,0.402,16,12.7731
winterhlater-Splay,search,5,0.394,20,12.7731
winterhlater-Splay,search,11,0.784,9,12.7731
winterhlater-Splay,search,10,0.541,10,12.7731
winterhlater-Splay,search,6,0.343,16,12.7731
winterhlater-Splay,search,9,0.604,11,12.7731
winterhlater-Splay,search,10,0.516,10,12.7731
winterhlater-Splay,search,11,0.615,9,12.7731
winterhlater-Splay,search,9,0.636,11,12.7731
winterhlater-Splay,search,10,0.628,10,12.7731
winterhlater-Splay,search,7,0.551,14,12.7731
winterhlater-Splay,search,6,0.506,16,12.7731
winterhlater-Splay,search,10,0.673,10,12.7731
winterhlater-Splay,search,10,0.701,10,12.7731
winterhlater-Splay,search,5,0.289,20,12.7731
winterhlater-Splay,search,13,0.763,7,12.7731
winterhlater-Splay,search,9,0.843,11,12.7731
winterhlater-Splay,search,11,0.921,9,12.7731
winterhlater-Splay,search,8,0.605,12,12.7731
winterhlater-Splay,search,6,0.433,16,12.7731
winterhlater-Splay,search,11,0.672,9,12.7731
winterhlater-Splay,search,5,0.404,20,12.7731
winterhlater-Splay,search,7,0.424,14,12.7731
winterhlater-Splay,search,7,0.458,14,12.7731
winterhlater-Splay,search,7,0.384,14,12.7731
winterhlater-Splay,search,9,0.514,11,12.7731
winterhlater-Splay,search,4,0.243,25,12.7731
winterhlater-Splay,search,12,0.776,8,12.7731
winterhlater-Splay,search,6,0.452,16,12.7731
winterhlater-Splay,search,3,0.26,33,12.7731
winterhlater-Splay,search,10,0.604,10,12.7731
winterhlater-Splay,search,8,0.431,12,12.7731
winterhlater-Splay,search,9,0.465,11,12.7731
winterhlater-Splay,search,4,0.224,25,12.7731
winterhlater-Splay,search,9,0.534,11,12.7731
winterhlater-Splay,search,14,0.801,7,12.7731
winterhlater-Splay,search,8,0.516,12,12.7731
winterhlater-Splay,search,12,0.704,8,12.7731
winterhlater-Splay,search,9,0.673,11,12.7731
winterhlater-Splay,search,9,0.536,11,12.7731
winterhlater-Splay,search,11,0.622,9,12.7731
winterhlater-Splay,search,9,0.781,11,12.7731
winterhlater-Splay,search,8,0.491,12,12.7731
winterhlater-Splay,search,10,0.701,10,12.7731
winterhlater-Splay,search,11,0.626,9,12.7731
winterhlater-Splay,search,9,0.469,11,12.7731
winterhlater-Splay,search,12,0.708,8,12.7731
winterhlater-Splay,search,7,0.613,14,12.7731
winterhlater-Splay,search,6,0.418,16,12.7731
winterhlater-Splay,search,8,0.429,12,12.7731
winterhlater-Splay,search,11,0.796,9,12.7731
winterhlater-Splay,search,10,0.532,10,12.7731
winterhlater-Splay,search,8,0.524,12,12.7731
winterhlater-Splay,search,7,0.47,14,12.7731
winterhlater-Splay,search,10,0.571,10,12.7731
winterhlater-Splay,search,10,0.799,10,12.7731
winterhlater-Splay,search,7,0.46,14,12.7731
winterhlater-Splay,search,6,0.367,16,12.7731
winterhlater-Splay,search,9,0.677,11,12.7731
winterhlater-Splay,search,9,0.587,11,12.7731
winterhlater-Splay,search,8,0.529,12,12.7731
winterhlater-Splay,search,8,0.606,12,12.7731
winterhlater-Splay,search,8,0.573,12,12.7731
winterhlater-Splay,search,5,0.333,20,12.7731
winterhlater-Splay,search,11,0.598,9,12.7731
winterhlater-Splay,search,6,0.348,16,12.7731
winterhlater-Splay,search,6,0.636,16,12.7731
winterhlater-Splay,search,15,1.101,6,12.7731
winterhlater-Splay,search,10,0.62,10,12.7731
winterhlater-Splay,search,12,0.62,8,12.7731
winterhlater-Splay,search,12,0.742,8,12.7731
winterhlater-Splay,search,5,0.333,20,12.7731
winterhlater-Splay,search,4,0.257,25,12.7731
winterhlater-Splay,search,11,0.73,9,12.7731
winterhlater-Splay,search,8,0.458,12,12.7731
winterhlater-Splay,search,9,0.492,11,12.7731
winterhlater-Splay,search,8,0.632,12,12.7731
winterhlater-Splay,search,8,0.468,12,12.7731
winterhlater-Splay,search,11,0.561,9,12.7731
winterhlater-Splay,search,8,0.558,12,12.7731
winterhlater-Splay,search,10,0.508,10,12.7731
winterhlater-Splay,search,9,0.55,11,12.7731
winterhlater-Splay,search,5,0.392,20,12.7731
winterhlater-Splay,search,9,0.728,11,12.7731
winterhlater-Splay,search,6,0.409,16,12.7731
winterhlater-Splay,search,8,0.579,12,12.7731
winterhlater-Splay,search,6,0.362,16,12.7731
winterhlater-Splay,search,6,0.449,16,12.7731
winterhlater-Splay,search,10,0.587,10,12.7731
winterhlater-Splay,search,12,0.661,8,12.7731
winterhlater-Splay,search,7,0.484,14,12.7731
winterhlater-Splay,search,11,0.604,9,12.7731
winterhlater-Splay,search,11,0.714,9,12.7731
winterhlater-Splay,search,10,0.529,10,12.7731
winterhlater-Splay,search,9,0.625,11,12.7731
winterhlater-Splay,search,11,0.836,9,12.7731
winterhlater-Splay,search,8,0.599,12,12.7731
winterhlater-Splay,search,8,0.565,12,12.7731
winterhlater-Splay,search,8,0.535,12,12.7731
winterhlater-Splay,search,9,0.558,11,12.7731
winterhlater-Splay,search,11,0.646,9,12.7731
winterhlater-Splay,search,11,0.908,9,12.7731
winterhlater-Splay,search,11,0.717,9,12.7731
winterhlater-Splay,search,7,0.431,14,12.7731
winterhlater-Splay,search,7,0.524,14,12.7731
winterhlater-Splay,search,11,0.776,9,12.7731
winterhlater-Splay,search,10,0.72,10,12.7731
winterhlater-Splay,search,10,1.434,10,12.7731
winterhlater-Splay,search,8,0.618,12,12.7731
winterhlater-Splay,search,9,0.663,11,12.7731
winterhlater-Splay,search,5,0.386,20,12.7731
winterhlater-Splay,search,6,0.42,16,12.7731
winterhlater-Splay,search,7,0.623,14,12.7731
winterhlater-Splay,search,13,0.808,7,12.7731
winterhlater-Splay,search,10,0.841,10,12.7731
winterhlater-Splay,search,8,0.562,12,12.7731
winterhlater-Splay,search,16,0.951,6,12.7731
