Barco,operacion,iteraciones, tiempo,daño, complexity
Camel-RBTree,search,8,0.337,12,12.7731
Camel-RBTree,search,12,0.315,8,12.7731
Camel-RBTree,search,13,0.343,7,12.7731
Camel-RBTree,search,13,0.265,7,12.7731
Camel-RBTree,search,12,0.396,8,12.7731
Camel-RBTree,search,13,0.271,7,12.7731
Camel-RBTree,search,12,0.403,8,12.7731
Camel-RBTree,search,14,0.312,7,12.7731
Camel-RBTree,search,12,0.193,8,12.7731
Camel-RBTree,search,11,0.271,9,12.7731
Camel-RBTree,search,12,0.175,8,12.7731
Camel-RBTree,search,13,0.298,7,12.7731
Camel-RBTree,search,12,0.39,8,12.7731
Camel-RBTree,search,12,0.294,8,12.7731
Camel-RBTree,search,11,0.363,9,12.7731
Camel-RBTree,search,14,0.272,7,12.7731
Camel-RBTree,search,13,0.346,7,12.7731
Camel-RBTree,search,12,0.238,8,12.7731
Camel-RBTree,search,14,0.312,7,12.7731
Camel-RBTree,search,10,0.396,10,12.7731
Camel-RBTree,search,12,0.323,8,12.7731
Camel-RBTree,search,12,0.366,8,12.7731
Camel-RBTree,search,13,0.248,7,12.7731
Camel-RBTree,search,15,0.338,6,12.7731
Camel-RBTree,search,12,0.329,8,12.7731
Camel-RBTree,search,12,0.275,8,12.7731
Camel-RBTree,search,13,0.454,7,12.7731
Camel-RBTree,search,12,0.279,8,12.7731
Camel-RBTree,search,13,0.229,7,12.7731
Camel-RBTree,search,14,0.395,7,12.7731
Camel-RBTree,search,12,0.267,8,12.7731
Camel-RBTree,search,12,0.272,8,12.7731
Camel-RBTree,search,12,0.401,8,12.7731
Camel-RBTree,search,12,0.269,8,12.7731
Camel-RBTree,search,12,0.332,8,12.7731
Camel-RBTree,search,13,0.288,7,12.7731
Camel-RBTree,search,13,0.307,7,12.7731
Camel-RBTree,search,14,0.356,7,12.7731
Camel-RBTree,search,13,0.371,7,12.7731
Camel-RBTree,search,12,0.265,8,12.7731
Camel-RBTree,search,13,0.334,7,12.7731
Camel-RBTree,search,12,0.373,8,12.7731
Camel-RBTree,search,12,0.31,8,12.7731
Camel-RBTree,search,12,0.288,8,12.7731
Camel-RBTree,search,13,0.274,7,12.7731
Camel-RBTree,search,14,0.388,7,12.7731
Camel-RBTree,search,13,0.198,7,12.7731
Camel-RBTree,search,14,0.26,7,12.7731
Camel-RBTree,search,13,0.431,7,12.7731
Camel-RBTree,search,14,0.344,7,12.7731
Camel-RBTree,search,11,0.479,9,12.7731
Camel-RBTree,search,12,0.464,8,12.7731
Camel-RBTree,search,14,0.386,7,12.7731
Camel-RBTree,search,13,0.335,7,12.7731
Camel-RBTree,search,13,0.462,7,12.7731
Camel-RBTree,search,13,0.408,7,12.7731
Camel-RBTree,search,13,0.549,7,12.7731
Camel-RBTree,search,12,0.293,8,12.7731
Camel-RBTree,search,11,0.365,9,12.7731
Camel-RBTree,search,12,0.288,8,12.7731
Camel-RBTree,search,14,0.293,7,12.7731
Camel-RBTree,search,14,0.297,7,12.7731
Camel-RBTree,search,13,0.434,7,12.7731
Camel-RBTree,search,12,0.239,8,12.7731
Camel-RBTree,search,12,0.387,8,12.7731
Camel-RBTree,search,12,0.506,8,12.7731
Camel-RBTree,search,9,0.276,11,12.7731
Camel-RBTree,search,12,0.466,8,12.7731
Camel-RBTree,search,12,0.366,8,12.7731
Camel-RBTree,search,11,0.405,9,12.7731
Camel-RBTree,search,10,0.37,10,12.7731
Camel-RBTree,search,12,0.462,8,12.7731
Camel-RBTree,search,11,0.325,9,12.7731
Camel-RBTree,search,13,0.445,7,12.7731
Camel-RBTree,search,11,0.401,9,12.7731
Camel-RBTree,search,11,0.218,9,12.7731
Camel-RBTree,search,11,0.429,9,12.7731
Camel-RBTree,search,13,0.435,7,12.7731
Camel-RBTree,search,14,0.324,7,12.7731
Camel-RBTree,search,11,0.317,9,12.7731
Camel-RBTree,search,13,0.328,7,12.7731
Camel-RBTree,search,10,0.303,10,12.7731
Camel-RBTree,search,12,0.309,8,12.7731
Camel-RBTree,search,11,0.196,9,12.7731
Camel-RBTree,search,11,0.292,9,12.7731
Camel-RBTree,search,13,0.319,7,12.7731
Camel-RBTree,search,11,0.398,9,12.7731
Camel-RBTree,search,11,0.226,9,12.7731
Camel-RBTree,search,13,0.399,7,12.7731
Camel-RBTree,search,12,0.405,8,12.7731
Camel-RBTree,search,14,0.346,7,12.7731
Camel-RBTree,search,12,0.395,8,12.7731
Camel-RBTree,search,11,0.355,9,12.7731
Camel-RBTree,search,12,0.515,8,12.7731
Camel-RBTree,search,13,0.313,7,12.7731
Camel-RBTree,search,13,0.356,7,12.7731
Camel-RBTree,search,14,0.688,7,12.7731
Camel-RBTree,search,14,0.589,7,12.7731
Camel-RBTree,search,15,0.412,6,12.7731
Camel-RBTree,search,9,0.343,11,12.7731
Camel-RBTree,search,11,0.275,9,12.7731
Camel-RBTree,search,13,0.317,7,12.7731
Camel-RBTree,search,7,0.177,14,12.7731
Camel-RBTree,search,12,0.326,8,12.7731
Camel-RBTree,search,11,0.236,9,12.7731
Camel-RBTree,search,13,0.351,7,12.7731
Camel-RBTree,search,14,0.465,7,12.7731
Camel-RBTree,search,13,0.309,7,12.7731
Camel-RBTree,search,11,0.281,9,12.7731
Camel-RBTree,search,12,0.209,8,12.7731
Camel-RBTree,search,12,0.244,8,12.7731
